inspector,pr_url,commit,commit_url,initial_flag,refactoring_type,refactoring_detail,confirmed_refactoring_flag,covered_refactoring_flag,notes
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Variable Type,key : Object to invocation : Invocation in method public testServerWithTimeout() : void in class org.apache.servicecomb.loadbalance.TestSessionSticknessRule,,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Rename Variable,s : Server to server : ServiceCombServer in method public testServerWithTimeout() : void in class org.apache.servicecomb.loadbalance.TestSessionSticknessRule,,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Rename Variable,key : Object to invocation : Invocation in method public testServerWithTimeout() : void in class org.apache.servicecomb.loadbalance.TestSessionSticknessRule,,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Variable Type,s : Server to server : ServiceCombServer in method public testServerWithoutTimeoutException() : void in class org.apache.servicecomb.loadbalance.TestSessionSticknessRule,,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Rename Variable,s : Server to server : ServiceCombServer in method public testServerWithoutTimeoutException() : void in class org.apache.servicecomb.loadbalance.TestSessionSticknessRule,,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Variable Type,s : Server to server : ServiceCombServer in method public testServerWithActualServerObj() : void in class org.apache.servicecomb.loadbalance.TestSessionSticknessRule,,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Rename Variable,s : Server to server : ServiceCombServer in method public testServerWithActualServerObj() : void in class org.apache.servicecomb.loadbalance.TestSessionSticknessRule,,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Variable Type,allServers : List<Server> to allServers : List<ServiceCombServer> in method public testLastServerNotExist() : void in class org.apache.servicecomb.loadbalance.TestSessionSticknessRule,,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Variable Type,"filteredServers : List<Server> to filteredServers : List<ServiceCombServer> in method public getFilteredListOfServers(serverList List<ServiceCombServer>, invocation Invocation) : List<ServiceCombServer> in class org.apache.servicecomb.loadbalance.TestLoadBalanceCreator.testLoadBalanceWithRoundRobinRuleAndFilter.add",,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Variable Type,"server : Server to server : ServiceCombServer in method public getFilteredListOfServers(serverList List<ServiceCombServer>, invocation Invocation) : List<ServiceCombServer> in class org.apache.servicecomb.loadbalance.TestLoadBalanceCreator.testLoadBalanceWithRoundRobinRuleAndFilter.add",,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Variable Type,"rule : RoundRobinRule to rule : RoundRobinRuleExt in method public testLoadBalanceWithRoundRobinRuleAndFilter(invocation Invocation, transport Transport) : void in class org.apache.servicecomb.loadbalance.TestLoadBalanceCreator",,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Variable Type,"servers : List<Server> to servers : List<ServiceCombServer> in method public testLoadBalanceWithRoundRobinRuleAndFilter(invocation Invocation, transport Transport) : void in class org.apache.servicecomb.loadbalance.TestLoadBalanceCreator",,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Variable Type,"server : Server to server : ServiceCombServer in method public testLoadBalanceWithRoundRobinRuleAndFilter(invocation Invocation, transport Transport) : void in class org.apache.servicecomb.loadbalance.TestLoadBalanceCreator",,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Variable Type,"server2 : Server to server2 : ServiceCombServer in method public testLoadBalanceWithRoundRobinRuleAndFilter(invocation Invocation, transport Transport) : void in class org.apache.servicecomb.loadbalance.TestLoadBalanceCreator",,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Variable Type,"filteredServers : List<Server> to filteredServers : List<ServiceCombServer> in method public getFilteredListOfServers(serverList List<ServiceCombServer>, invocation Invocation) : List<ServiceCombServer> in class org.apache.servicecomb.loadbalance.TestLoadBalanceCreator.testLoadBalanceWithRandomRuleAndFilter.add",,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Variable Type,"server : Server to server : ServiceCombServer in method public getFilteredListOfServers(serverList List<ServiceCombServer>, invocation Invocation) : List<ServiceCombServer> in class org.apache.servicecomb.loadbalance.TestLoadBalanceCreator.testLoadBalanceWithRandomRuleAndFilter.add",,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Variable Type,"rule : RandomRule to rule : RandomRuleExt in method public testLoadBalanceWithRandomRuleAndFilter(invocation Invocation, transport Transport) : void in class org.apache.servicecomb.loadbalance.TestLoadBalanceCreator",,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Variable Type,"servers : List<Server> to servers : List<ServiceCombServer> in method public testLoadBalanceWithRandomRuleAndFilter(invocation Invocation, transport Transport) : void in class org.apache.servicecomb.loadbalance.TestLoadBalanceCreator",,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Variable Type,"server : Server to server : ServiceCombServer in method public testLoadBalanceWithRandomRuleAndFilter(invocation Invocation, transport Transport) : void in class org.apache.servicecomb.loadbalance.TestLoadBalanceCreator",,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Variable Type,"server2 : Server to server2 : ServiceCombServer in method public testLoadBalanceWithRandomRuleAndFilter(invocation Invocation, transport Transport) : void in class org.apache.servicecomb.loadbalance.TestLoadBalanceCreator",,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Variable Type,"filteredServers : List<Server> to filteredServers : List<ServiceCombServer> in method public getFilteredListOfServers(serverList List<ServiceCombServer>, invocation Invocation) : List<ServiceCombServer> in class org.apache.servicecomb.loadbalance.TestLoadBalanceCreator.testLoadBalanceWithWeightedResponseTimeRuleAndFilter.add",,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Variable Type,"server : Server to server : ServiceCombServer in method public getFilteredListOfServers(serverList List<ServiceCombServer>, invocation Invocation) : List<ServiceCombServer> in class org.apache.servicecomb.loadbalance.TestLoadBalanceCreator.testLoadBalanceWithWeightedResponseTimeRuleAndFilter.add",,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Parameter Type,"server : ServiceCombServer to endpoint1 : Endpoint in method public testLoadBalanceWithWeightedResponseTimeRuleAndFilter(endpoint1 Endpoint, endpoint2 Endpoint, invocation Invocation) : void in class org.apache.servicecomb.loadbalance.TestLoadBalanceCreator",,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Parameter Type,"server2 : ServiceCombServer to endpoint2 : Endpoint in method public testLoadBalanceWithWeightedResponseTimeRuleAndFilter(endpoint1 Endpoint, endpoint2 Endpoint, invocation Invocation) : void in class org.apache.servicecomb.loadbalance.TestLoadBalanceCreator",,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Rename Parameter,"server : ServiceCombServer to endpoint1 : Endpoint in method public testLoadBalanceWithWeightedResponseTimeRuleAndFilter(endpoint1 Endpoint, endpoint2 Endpoint, invocation Invocation) : void in class org.apache.servicecomb.loadbalance.TestLoadBalanceCreator",,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Rename Parameter,"server2 : ServiceCombServer to endpoint2 : Endpoint in method public testLoadBalanceWithWeightedResponseTimeRuleAndFilter(endpoint1 Endpoint, endpoint2 Endpoint, invocation Invocation) : void in class org.apache.servicecomb.loadbalance.TestLoadBalanceCreator",,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Variable Type,"rule : WeightedResponseTimeRule to rule : WeightedResponseTimeRuleExt in method public testLoadBalanceWithWeightedResponseTimeRuleAndFilter(endpoint1 Endpoint, endpoint2 Endpoint, invocation Invocation) : void in class org.apache.servicecomb.loadbalance.TestLoadBalanceCreator",,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Variable Type,"servers : List<Server> to servers : List<ServiceCombServer> in method public testLoadBalanceWithWeightedResponseTimeRuleAndFilter(endpoint1 Endpoint, endpoint2 Endpoint, invocation Invocation) : void in class org.apache.servicecomb.loadbalance.TestLoadBalanceCreator",,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Variable Type,"servers : List<Server> to servers : List<ServiceCombServer> in method public testLoadBalanceWithSessionSticknessRule(invocation Invocation, transport Transport) : void in class org.apache.servicecomb.loadbalance.TestLoadBalanceCreator",,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Variable Type,"server : Server to server : ServiceCombServer in method public testLoadBalanceWithSessionSticknessRule(invocation Invocation, transport Transport) : void in class org.apache.servicecomb.loadbalance.TestLoadBalanceCreator",,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Variable Type,"server2 : Server to server2 : ServiceCombServer in method public testLoadBalanceWithSessionSticknessRule(invocation Invocation, transport Transport) : void in class org.apache.servicecomb.loadbalance.TestLoadBalanceCreator",,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Return Type,IRule to RuleExt in method public createLoadBalancerRule(microservice String) : RuleExt in class org.apache.servicecomb.loadbalance.ExtensionsManager,,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Variable Type,rule : IRule to rule : RuleExt in method public createLoadBalancerRule(microservice String) : RuleExt in class org.apache.servicecomb.loadbalance.ExtensionsManager,,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Attribute Type,triggerRule : IRule to triggerRule : RuleExt in class org.apache.servicecomb.loadbalance.SessionStickinessRule,,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Attribute Type,lastServer : Server to lastServer : ServiceCombServer in class org.apache.servicecomb.loadbalance.SessionStickinessRule,,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Rename Parameter,lb : ILoadBalancer to loadBalancer : LoadBalancer in method public setLoadBalancer(loadBalancer LoadBalancer) : void in class org.apache.servicecomb.loadbalance.SessionStickinessRule,,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Parameter Type,lb : ILoadBalancer to loadBalancer : LoadBalancer in method public setLoadBalancer(loadBalancer LoadBalancer) : void in class org.apache.servicecomb.loadbalance.SessionStickinessRule,,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Return Type,"Server to ServiceCombServer in method private chooseNextServer(servers List<ServiceCombServer>, invocation Invocation) : ServiceCombServer in class org.apache.servicecomb.loadbalance.SessionStickinessRule",,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Return Type,"Server to ServiceCombServer in method private chooseServerErrorThresholdMet(servers List<ServiceCombServer>, invocation Invocation) : ServiceCombServer in class org.apache.servicecomb.loadbalance.SessionStickinessRule",,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Return Type,"Server to ServiceCombServer in method public choose(servers List<ServiceCombServer>, invocation Invocation) : ServiceCombServer in class org.apache.servicecomb.loadbalance.SessionStickinessRule",,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Replace Variable With Attribute,lb : AbstractLoadBalancer to loadBalancer : LoadBalancer in method private isErrorThresholdMet() : boolean in class org.apache.servicecomb.loadbalance.SessionStickinessRule,,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Variable Type,lb : AbstractLoadBalancer to loadBalancer : LoadBalancer in method private isErrorThresholdMet() : boolean in class org.apache.servicecomb.loadbalance.SessionStickinessRule,,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Rename Attribute,lb : ILoadBalancer to loadBalancer : LoadBalancer in class org.apache.servicecomb.loadbalance.SessionStickinessRule,,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Attribute Type,lb : ILoadBalancer to loadBalancer : LoadBalancer in class org.apache.servicecomb.loadbalance.SessionStickinessRule,,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Attribute Type,rule : IRule to rule : RuleExt in class org.apache.servicecomb.loadbalance.LoadBalancerCreator,,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Parameter Type,"rule : IRule to rule : RuleExt in method public LoadBalancerCreator(rule RuleExt, microServiceName String) in class org.apache.servicecomb.loadbalance.LoadBalancerCreator",,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Extract Superclass,org.apache.servicecomb.loadbalance.RoundRobinRuleExt from classes [org.apache.servicecomb.demo.jaxrs.client.CustomLoadbalanceExtensionsFactory.MyCustomRule],,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Return Type,"List<Server> to List<ServiceCombServer> in method public getFilteredListOfServers(servers List<ServiceCombServer>, invocation Invocation) : List<ServiceCombServer> in class org.apache.servicecomb.loadbalance.ServerListFilterExt",,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,https://github.com/apache/servicecomb-java-chassis/commit/a3fcd1bb7749f8f95786e5d67fc4244e5d9c6fbd,TRUE,Change Parameter Type,"servers : List<Server> to servers : List<ServiceCombServer> in method public getFilteredListOfServers(servers List<ServiceCombServer>, invocation Invocation) : List<ServiceCombServer> in class org.apache.servicecomb.loadbalance.ServerListFilterExt",,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,d5d46bf33bc49cdd484c2371d6306ae856cf466f,https://github.com/apache/servicecomb-java-chassis/commit/d5d46bf33bc49cdd484c2371d6306ae856cf466f,FALSE,,,,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,f31bbc4db2a8ad5d5f24493a24447bfab77dfa13,https://github.com/apache/servicecomb-java-chassis/commit/f31bbc4db2a8ad5d5f24493a24447bfab77dfa13,FALSE,,,,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,c1ab6c5be36681b590d6813330fd58d826f95deb,https://github.com/apache/servicecomb-java-chassis/commit/c1ab6c5be36681b590d6813330fd58d826f95deb,FALSE,,,,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,59e39869ebd413fbc18c86ab9a2ad5f82adf53d9,https://github.com/apache/servicecomb-java-chassis/commit/59e39869ebd413fbc18c86ab9a2ad5f82adf53d9,FALSE,Rename Variable,temp : List<ServiceCombServer> to servers : List<ServiceCombServer> in method public chooseServer(invocation Invocation) : ServiceCombServer in class org.apache.servicecomb.loadbalance.LoadBalancer,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,59e39869ebd413fbc18c86ab9a2ad5f82adf53d9,https://github.com/apache/servicecomb-java-chassis/commit/59e39869ebd413fbc18c86ab9a2ad5f82adf53d9,FALSE,Change Attribute Type,"loadBalancerMap : Map<String,LoadBalancerCreator> to loadBalancerMap : Map<String,LoadBalancer> in class org.apache.servicecomb.loadbalance.TestLoadbalanceHandler",VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,59e39869ebd413fbc18c86ab9a2ad5f82adf53d9,https://github.com/apache/servicecomb-java-chassis/commit/59e39869ebd413fbc18c86ab9a2ad5f82adf53d9,FALSE,Change Attribute Type,"loadBalancerMap : Map<String,LoadBalancerCreator> to loadBalancerMap : Map<String,LoadBalancer> in class org.apache.servicecomb.loadbalance.LoadbalanceHandler",VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,59e39869ebd413fbc18c86ab9a2ad5f82adf53d9,https://github.com/apache/servicecomb-java-chassis/commit/59e39869ebd413fbc18c86ab9a2ad5f82adf53d9,FALSE,Change Return Type,LoadBalancerCreator to LoadBalancer in method private createLoadBalancer(microserviceName String) : LoadBalancer in class org.apache.servicecomb.loadbalance.LoadbalanceHandler,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,59e39869ebd413fbc18c86ab9a2ad5f82adf53d9,https://github.com/apache/servicecomb-java-chassis/commit/59e39869ebd413fbc18c86ab9a2ad5f82adf53d9,FALSE,Rename Method,private createLoadBalancerCreator(microserviceName String) : LoadBalancerCreator renamed to private createLoadBalancer(microserviceName String) : LoadBalancer in class org.apache.servicecomb.loadbalance.LoadbalanceHandler,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,59e39869ebd413fbc18c86ab9a2ad5f82adf53d9,https://github.com/apache/servicecomb-java-chassis/commit/59e39869ebd413fbc18c86ab9a2ad5f82adf53d9,FALSE,Change Variable Type,loadBalancerCreator : LoadBalancerCreator to loadBalancer : LoadBalancer in method protected getOrCreateLoadBalancer(invocation Invocation) : LoadBalancer in class org.apache.servicecomb.loadbalance.LoadbalanceHandler,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,59e39869ebd413fbc18c86ab9a2ad5f82adf53d9,https://github.com/apache/servicecomb-java-chassis/commit/59e39869ebd413fbc18c86ab9a2ad5f82adf53d9,FALSE,Rename Variable,loadBalancerCreator : LoadBalancerCreator to loadBalancer : LoadBalancer in method protected getOrCreateLoadBalancer(invocation Invocation) : LoadBalancer in class org.apache.servicecomb.loadbalance.LoadbalanceHandler,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,59e39869ebd413fbc18c86ab9a2ad5f82adf53d9,https://github.com/apache/servicecomb-java-chassis/commit/59e39869ebd413fbc18c86ab9a2ad5f82adf53d9,FALSE,Move Method,package setFilters(filters List<ServerListFilterExt>) : void from class org.apache.servicecomb.loadbalance.LoadBalancerCreator to package setFilters(filters List<ServerListFilterExt>) : void from class org.apache.servicecomb.loadbalance.LoadBalancer,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,b232f78b28e9772c056cba5bb82b8f472c5c38cf,https://github.com/apache/servicecomb-java-chassis/commit/b232f78b28e9772c056cba5bb82b8f472c5c38cf,FALSE,,,,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,0c9e28e50ddd5521b85ed2fac606573034357909,https://github.com/apache/servicecomb-java-chassis/commit/0c9e28e50ddd5521b85ed2fac606573034357909,FALSE,Change Attribute Type,MIN_GAP : int to MIN_GAP : double in class org.apache.servicecomb.loadbalance.WeightedResponseTimeRuleExt,VERDADEIRO,FALSO,No notes.
